2015-09-26 18:44:47.603,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,297.9629895244278,12.0,0.0,0,-922,waldheim.freifunk.net,6a:74:52:36:0b:9c,-97,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:48.531,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.90970651269936,6.0,0.0,0,-877,waldheim.freifunk.net,62:e5:28:60:4a:c0,-56,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:48.533,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.90970651269936,6.0,0.0,0,-877,waldheim.freifunk.net,32:b7:c3:ed:86:14,-60,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:48.536,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.90970651269936,6.0,0.0,0,-877,waldheim.freifunk.net,62:e5:28:60:53:36,-82,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:48.539,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.90970651269936,6.0,0.0,0,-877,waldheim.freifunk.net,ea:96:f7:87:ab:aa,-85,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:48.542,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.90970651269936,6.0,0.0,0,-877,waldheim.freifunk.net,fa:1c:68:cb:03:1a,-91,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:48.545,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.90970651269936,6.0,0.0,0,-877,waldheim.freifunk.net,6a:74:52:36:0b:9c,-95,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:50.421,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.84571655459365,12.0,0.0,0,-1775,waldheim.freifunk.net,62:e5:28:60:4a:c0,-54,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:50.424,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.84571655459365,12.0,0.0,0,-1775,waldheim.freifunk.net,32:b7:c3:ed:86:14,-55,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:50.427,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.84571655459365,12.0,0.0,0,-1775,waldheim.freifunk.net,62:e5:28:60:53:36,-79,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:50.429,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.84571655459365,12.0,0.0,0,-1775,waldheim.freifunk.net,ea:96:f7:87:ab:aa,-84,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:50.433,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.84571655459365,12.0,0.0,0,-1775,waldheim.freifunk.net,6a:74:52:36:0b:9c,-94,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:50.435,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.84571655459365,12.0,0.0,0,-1775,waldheim.freifunk.net,fa:1c:68:cb:03:1a,-95,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:51.575,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.83261147637,8.0,0.0,0,-941,waldheim.freifunk.net,62:e5:28:60:4a:c0,-53,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:51.578,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.83261147637,8.0,0.0,0,-941,waldheim.freifunk.net,32:b7:c3:ed:86:14,-58,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:51.583,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.83261147637,8.0,0.0,0,-941,waldheim.freifunk.net,62:e5:28:60:53:36,-79,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:51.587,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.83261147637,8.0,0.0,0,-941,waldheim.freifunk.net,ea:96:f7:87:ab:aa,-84,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:51.590,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.83261147637,8.0,0.0,0,-941,waldheim.freifunk.net,6a:74:52:36:0b:9c,-91,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:51.592,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.83261147637,8.0,0.0,0,-941,waldheim.freifunk.net,fa:1c:68:cb:03:1a,-95,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:53.427,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.8267718044315,8.0,0.0,0,-1773,waldheim.freifunk.net,62:e5:28:60:4a:c0,-45,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:53.441,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.8267718044315,8.0,0.0,0,-1773,waldheim.freifunk.net,32:b7:c3:ed:86:14,-65,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:53.451,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.8267718044315,8.0,0.0,0,-1773,waldheim.freifunk.net,62:e5:28:60:53:36,-76,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:53.457,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762431,13.0115528,297.8267718044315,8.0,0.0,0,-1773,waldheim.freifunk.net,ea:96:f7:87:ab:aa,-89,6,'(.*)(F|f)reifunk(.*)'
